Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
2.183109,-0.1079223,0.09060669,-0.8564444,-0.4846679,-0.2102591,-0.1224383,0.8401768,
2.194236,-0.1079416,0.09065342,-0.8563156,-0.484737,-0.2102236,-0.1224448,0.8401449,
2.205103,-0.1079397,0.09064579,-0.8563204,-0.4847223,-0.2102402,-0.1224025,0.8401554,
2.216513,-0.1079655,0.09067726,-0.8563509,-0.4847421,-0.2101927,-0.1224371,0.8401508,
2.227575,-0.1080034,0.09069443,-0.8563843,-0.4847077,-0.2102346,-0.1224297,0.8401612,
2.23859,-0.1080117,0.09069157,-0.8563299,-0.4847677,-0.2101723,-0.1223952,0.8401473,
2.249857,-0.1080229,0.09067535,-0.8563442,-0.4847009,-0.2102822,-0.1224479,0.8401505,
2.260905,-0.1080093,0.09073162,-0.8563385,-0.4848318,-0.2102329,-0.1224248,0.8400908,
2.271857,-0.108017,0.09068871,-0.8563318,-0.4847611,-0.210285,-0.1223388,0.840131,
2.28308,-0.1080022,0.09070683,-0.8563595,-0.4847263,-0.2102266,-0.1223238,0.8401679,
2.294246,-0.1079028,0.09062099,-0.8563557,-0.4846483,-0.2102893,-0.122342,0.8401946,
2.305229,-0.1079125,0.09067249,-0.8563004,-0.4846451,-0.2102439,-0.1223769,0.8402026,
2.316347,-0.1078696,0.09061909,-0.8562469,-0.4845845,-0.2104279,-0.1222619,0.8402083,
2.327484,-0.10781,0.09065056,-0.8562298,-0.4845863,-0.2103555,-0.1223117,0.8402182,
2.338472,-0.1078482,0.09071541,-0.8561716,-0.4844554,-0.210438,-0.122236,0.840284,
2.349745,-0.1078365,0.09071159,-0.8561611,-0.4844593,-0.2103994,-0.1222251,0.840293,
2.360783,-0.1079679,0.09075832,-0.8561239,-0.4844577,-0.2104245,-0.1222012,0.8402911,
2.371885,-0.1079464,0.09078312,-0.8561735,-0.4844156,-0.2104163,-0.1221239,0.8403287,
2.383244,-0.1079073,0.09080696,-0.8561831,-0.4844057,-0.2104494,-0.1220568,0.8403358,
2.394277,-0.1078386,0.09076881,-0.8563042,-0.4844269,-0.2104559,-0.1220901,0.8403172,
2.405313,-0.1078181,0.09076881,-0.8562927,-0.4844108,-0.2104673,-0.1220982,0.8403224,
2.416384,-0.1078749,0.09069347,-0.8563337,-0.4842906,-0.2104835,-0.122078,0.8403906,
2.427691,-0.1078796,0.09068108,-0.8563347,-0.4842938,-0.210584,-0.1220177,0.8403723,
2.438502,-0.1079502,0.09066105,-0.8563194,-0.4841107,-0.2106076,-0.1220362,0.8404692,
2.449682,-0.1078823,0.09068108,-0.8563166,-0.4841789,-0.2105853,-0.1220275,0.8404368,
2.460788,-0.1078753,0.09067249,-0.856307,-0.484117,-0.2106642,-0.1220017,0.8404564,
2.471825,-0.1078355,0.09050274,-0.8562784,-0.4841052,-0.2106067,-0.1220762,0.8404667,
2.482978,-0.1078334,0.09049511,-0.8562727,-0.4840409,-0.2106119,-0.1221703,0.8404889,
2.494002,-0.1078444,0.09054565,-0.8562088,-0.4840899,-0.2106336,-0.1221202,0.8404624,
2.505063,-0.107836,0.09052372,-0.8561811,-0.484062,-0.2106691,-0.1221775,0.8404613,
2.51642,-0.107831,0.09050751,-0.8561611,-0.4839627,-0.210602,-0.1222301,0.8405277,
2.527487,-0.1077991,0.09047318,-0.8561211,-0.4839351,-0.2106238,-0.1223175,0.8405253,
2.538538,-0.1077495,0.09044838,-0.856039,-0.4838669,-0.2105303,-0.1224099,0.8405746,
2.549689,-0.10765,0.09057522,-0.8560667,-0.4838834,-0.2105706,-0.1224537,0.8405487,
2.560649,-0.1076407,0.09056854,-0.8560495,-0.4838148,-0.2104482,-0.122625,0.8405938,
2.571953,-0.1076066,0.09057999,-0.8560829,-0.4838411,-0.2104146,-0.1226787,0.8405792,
2.582927,-0.1075747,0.09057713,-0.8560629,-0.4838264,-0.210385,-0.1227613,0.840583,
2.594032,-0.1074371,0.09052467,-0.8561544,-0.4839227,-0.2102788,-0.1228491,0.8405414,
2.605156,-0.1074178,0.09051895,-0.8561554,-0.4839226,-0.2102863,-0.1229085,0.8405309,
2.616125,-0.1073744,0.09056187,-0.8561373,-0.4839094,-0.2102657,-0.1229975,0.8405306,
2.627348,-0.1073627,0.09060097,-0.8561392,-0.4838947,-0.210167,-0.1229989,0.8405635,
2.638485,-0.1075199,0.09057903,-0.8559914,-0.4839357,-0.2102174,-0.1229424,0.8405356,
2.649599,-0.1075134,0.09057713,-0.8559742,-0.4840068,-0.210165,-0.1230514,0.8404918,
2.660815,-0.1074691,0.09050751,-0.8559856,-0.4839134,-0.2101481,-0.1230515,0.8405498,
2.671792,-0.1074977,0.09051609,-0.8560619,-0.4839145,-0.2100505,-0.1230397,0.8405753,
2.683492,-0.1074941,0.09050941,-0.856041,-0.4839449,-0.2101386,-0.1230676,0.8405317,
2.694099,-0.1074057,0.09055901,-0.8560534,-0.4840024,-0.2100608,-0.1231827,0.8405011,
2.705129,-0.1074116,0.09055424,-0.8560543,-0.4840217,-0.2099772,-0.1231803,0.8405113,
2.716301,-0.107425,0.09055901,-0.8560572,-0.4840417,-0.2099748,-0.1232641,0.8404881,
2.727272,-0.1074152,0.09054279,-0.856061,-0.4840046,-0.2100035,-0.1232635,0.8405023,
2.738416,-0.1074166,0.09053993,-0.8560591,-0.4841131,-0.2099146,-0.1234329,0.8404372,
2.749454,-0.1074243,0.09053707,-0.8560438,-0.4840878,-0.2099051,-0.1233738,0.8404628,
2.76056,-0.1074207,0.09054184,-0.856019,-0.4840387,-0.2099076,-0.1236243,0.8404537,
2.771776,-0.1074083,0.0905323,-0.8560114,-0.4839593,-0.2097572,-0.1237899,0.8405126,
2.783028,-0.1074066,0.09052753,-0.8560028,-0.4839787,-0.2096505,-0.1239256,0.840508,
2.796304,-0.1074145,0.09054089,-0.8559923,-0.4839912,-0.2095414,-0.1240394,0.8405113,
2.805082,-0.10744,0.09056377,-0.8559923,-0.4839207,-0.2095907,-0.1240061,0.8405445,
2.816188,-0.1074648,0.09058762,-0.8559866,-0.4839268,-0.2095458,-0.124089,0.8405399,
2.827264,-0.107487,0.09060001,-0.855998,-0.4838993,-0.2096083,-0.124012,0.8405515,
2.838379,-0.1074996,0.09062099,-0.8559942,-0.4838441,-0.2096785,-0.1239298,0.8405779,
2.849512,-0.1075139,0.09063625,-0.8559914,-0.4839225,-0.2096149,-0.1239292,0.8405487,
2.860569,-0.1075435,0.09066582,-0.8559837,-0.4838372,-0.2096433,-0.123905,0.8405943,
2.871598,-0.1076138,0.09072304,-0.8559952,-0.4838304,-0.209606,-0.1240069,0.8405925,
2.882737,-0.1075549,0.09082508,-0.8560553,-0.4837162,-0.2096601,-0.1239712,0.84065,
2.89392,-0.1077008,0.09074497,-0.8560038,-0.4837445,-0.2095322,-0.124136,0.8406413,
2.905145,-0.1076641,0.09072113,-0.8560019,-0.4838316,-0.2095298,-0.1240132,0.8406099,
2.916692,-0.1076987,0.09064579,-0.8559895,-0.4837666,-0.2095491,-0.1240451,0.8406378,
2.9274,-0.1076732,0.09061241,-0.8560429,-0.4836841,-0.2095243,-0.1240968,0.8406838,
2.938353,-0.1076665,0.09063911,-0.8560581,-0.4836511,-0.2095641,-0.1240024,0.8407068,
2.949453,-0.1076546,0.09056664,-0.8560343,-0.4836659,-0.2094986,-0.1240522,0.8407073,
2.960594,-0.1076066,0.0905304,-0.8561068,-0.4836891,-0.2095411,-0.1240429,0.8406847,
2.97159,-0.1075625,0.09070015,-0.8560333,-0.4837666,-0.2095986,-0.1241129,0.8406155,
2.982692,-0.1075597,0.0907135,-0.856019,-0.4837148,-0.2095619,-0.1240773,0.8406597,
2.993869,-0.1075125,0.09063148,-0.8560419,-0.4835872,-0.2095599,-0.1241313,0.8407256,
3.004854,-0.107569,0.09055138,-0.8559723,-0.4835026,-0.2093827,-0.1242144,0.8408061,
3.015949,-0.1075809,0.09054661,-0.8559656,-0.4834723,-0.2094853,-0.1241483,0.8408078,
3.027033,-0.1074724,0.09057808,-0.8559875,-0.4832897,-0.2094045,-0.1241859,0.8409273,
3.038377,-0.1074319,0.09046268,-0.8559904,-0.4834291,-0.209548,-0.124096,0.8408247,
3.049459,-0.1075082,0.0906105,-0.8561277,-0.4833167,-0.2095015,-0.1240372,0.8409095,
3.060451,-0.1075854,0.0905304,-0.856122,-0.4833856,-0.2095804,-0.1239728,0.8408598,
3.071699,-0.1075902,0.09051609,-0.8561401,-0.4832923,-0.2095638,-0.1239173,0.8409257,
3.082569,-0.1076443,0.09050274,-0.8561659,-0.4833161,-0.2096226,-0.1237727,0.8409187,
3.093845,-0.1076241,0.09053516,-0.8560562,-0.4833151,-0.2096322,-0.1236489,0.8409351,
3.104983,-0.1076355,0.09056187,-0.8560152,-0.4831247,-0.209653,-0.123518,0.8410586,
3.116053,-0.1076531,0.090518,-0.8560057,-0.4832258,-0.2097333,-0.1233596,0.8410037,
3.127112,-0.1076939,0.09060383,-0.8560448,-0.4831065,-0.2098314,-0.1232188,0.8410684,
3.138216,-0.1077948,0.09057522,-0.8559904,-0.4831765,-0.2098467,-0.1230838,0.8410441,
3.149426,-0.1078451,0.09062481,-0.8560209,-0.483058,-0.2099844,-0.1229126,0.8411029,
3.160485,-0.1078076,0.09069729,-0.8560419,-0.4831646,-0.2100204,-0.1227144,0.8410616,
3.171641,-0.1076813,0.0906868,-0.856019,-0.4832685,-0.2100703,-0.1225827,0.8410087,
3.182806,-0.1076987,0.09071827,-0.856019,-0.4833332,-0.2101242,-0.1225019,0.8409698,
3.193846,-0.1076913,0.09069061,-0.8559752,-0.4833387,-0.210235,-0.1223211,0.8409653,
3.204936,-0.1076159,0.09064007,-0.8561125,-0.4834311,-0.2102484,-0.1222316,0.8409218,
3.216222,-0.1076183,0.09066391,-0.8561144,-0.483483,-0.2102528,-0.1221407,0.8409041,
3.227103,-0.1076369,0.09064865,-0.8561134,-0.4835218,-0.2102685,-0.1221105,0.8408822,
3.238235,-0.1076992,0.09060192,-0.856164,-0.4835881,-0.2103463,-0.1220496,0.8408334,
3.249285,-0.1076725,0.09050846,-0.8561249,-0.4836244,-0.2103943,-0.1220131,0.8408059,
3.260402,-0.1076756,0.09050179,-0.8561287,-0.4836161,-0.2104254,-0.1219478,0.8408123,
3.271436,-0.1076903,0.09045792,-0.8561602,-0.4836635,-0.2105686,-0.1218596,0.840762,
3.282568,-0.1079798,0.09066391,-0.8559923,-0.4835966,-0.2102341,-0.1218863,0.8408803,
3.293647,-0.1079845,0.09063911,-0.8559761,-0.4836285,-0.2102677,-0.1218767,0.840855,
3.304974,-0.1078358,0.09060097,-0.85606,-0.4835879,-0.210276,-0.1218484,0.8408803,
3.316027,-0.107842,0.09060574,-0.8560658,-0.4836348,-0.2102965,-0.1218322,0.8408506,
3.327066,-0.1078649,0.09060574,-0.85604,-0.4836021,-0.2103469,-0.1217931,0.8408625,
3.3382,-0.1078696,0.09062386,-0.8560305,-0.4837217,-0.210374,-0.1217926,0.840787,
3.349209,-0.1078269,0.09062099,-0.8561306,-0.4837511,-0.2103059,-0.1217919,0.8407872,
3.360358,-0.1078043,0.09065151,-0.8561325,-0.483776,-0.2103159,-0.121732,0.840779,
3.371339,-0.1078117,0.09066677,-0.8561325,-0.4837276,-0.2103666,-0.1217382,0.8407933,
3.382527,-0.1077785,0.09064388,-0.8561335,-0.4837354,-0.2103157,-0.1216925,0.8408082,
3.393586,-0.1078072,0.09057236,-0.8561487,-0.4837124,-0.2103796,-0.1217102,0.8408028,
3.404699,-0.1078005,0.09058952,-0.8561373,-0.48372,-0.2103227,-0.1217238,0.8408108,
3.416055,-0.1077499,0.09059811,-0.8561659,-0.4837581,-0.2102852,-0.1217948,0.8407879,
3.42711,-0.1076629,0.09060192,-0.8562222,-0.483801,-0.2101831,-0.1218862,0.8407755,
3.438168,-0.1076818,0.09064388,-0.8562288,-0.4838778,-0.2101631,-0.1219194,0.8407315,
3.44927,-0.1077819,0.09065056,-0.8561926,-0.4839596,-0.2101452,-0.122001,0.840677,
3.460486,-0.1078262,0.0906353,-0.8562155,-0.4840617,-0.2100368,-0.1219928,0.8406466,
3.471423,-0.10783,0.09064388,-0.856226,-0.4841947,-0.2100464,-0.1219654,0.8405715,
3.482478,-0.1078951,0.09063339,-0.8562126,-0.4842749,-0.2100047,-0.1219042,0.8405446,
3.493564,-0.1079118,0.09065151,-0.8562298,-0.4844264,-0.2100046,-0.1218493,0.8404652,
3.504666,-0.1080277,0.09084797,-0.8561611,-0.48462,-0.2099837,-0.1216788,0.8403836,
3.515832,-0.1080432,0.09089851,-0.8561754,-0.484639,-0.2100688,-0.1216273,0.8403588,
3.526884,-0.1079834,0.09072971,-0.8563147,-0.4847311,-0.2099569,-0.1215659,0.8403425,
