Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
2.362329,-0.1178896,0.09048843,-1.170806,-0.4197952,-0.3411099,-0.1954361,0.8180592,
2.37346,-0.1178544,0.09043312,-1.170782,-0.419849,-0.3411613,-0.1954137,0.8180155,
2.384333,-0.1177413,0.09049511,-1.170849,-0.4198678,-0.3411263,-0.1953338,0.8180395,
2.395585,-0.1177969,0.0904541,-1.170825,-0.4198976,-0.341093,-0.1952728,0.8180526,
2.406717,-0.1179311,0.09043121,-1.170879,-0.4196724,-0.3410925,-0.1951375,0.8182008,
2.417658,-0.1178942,0.09052277,-1.170848,-0.4193572,-0.3411978,-0.1947718,0.8184056,
2.428896,-0.1179554,0.09048176,-1.17076,-0.4190242,-0.3412646,-0.1944998,0.8186129,
2.439988,-0.1181436,0.09058475,-1.170635,-0.4187241,-0.3413237,-0.1942924,0.8187911,
2.451041,-0.1181777,0.0906992,-1.170691,-0.4186534,-0.341337,-0.1941912,0.8188456,
2.462149,-0.1183095,0.0906601,-1.170649,-0.4183608,-0.3414102,-0.1939251,0.8190277,
2.473871,-0.1183052,0.0906477,-1.170631,-0.4182787,-0.3414076,-0.1938297,0.8190933,
2.484474,-0.1183307,0.0906601,-1.170617,-0.418201,-0.3414635,-0.1937082,0.8191384,
2.495548,-0.1183171,0.09069347,-1.170614,-0.4178512,-0.3416006,-0.1936107,0.8192828,
2.506628,-0.1181521,0.09062386,-1.170719,-0.4179341,-0.3414436,-0.1936688,0.8192922,
2.517778,-0.1182108,0.0906105,-1.170651,-0.4178205,-0.3414839,-0.1935795,0.8193545,
2.528923,-0.1183109,0.09067059,-1.17067,-0.4177657,-0.3415203,-0.1935996,0.8193625,
2.540188,-0.1183071,0.09074497,-1.170597,-0.4177969,-0.3415229,-0.1935948,0.8193466,
2.551042,-0.1183581,0.09074593,-1.170581,-0.4178605,-0.3414761,-0.1936573,0.819319,
2.562165,-0.118315,0.09070683,-1.170631,-0.4178364,-0.34151,-0.1935779,0.8193358,
2.573201,-0.11831,0.09072685,-1.170624,-0.4178484,-0.3415346,-0.1936164,0.8193104,
2.584325,-0.1184359,0.09068775,-1.170605,-0.4176919,-0.3415782,-0.1935049,0.8193983,
2.595347,-0.1184726,0.09059143,-1.17043,-0.4176055,-0.3415342,-0.1935176,0.8194578,
2.606481,-0.1184824,0.09067917,-1.170426,-0.4175497,-0.3415299,-0.193541,0.8194824,
2.617814,-0.1183727,0.09069252,-1.170478,-0.4173647,-0.341567,-0.1935731,0.8195537,
2.62891,-0.1184592,0.09070206,-1.170471,-0.4173754,-0.3415517,-0.1935286,0.8195651,
2.639983,-0.1184354,0.09066582,-1.170513,-0.4171572,-0.3416527,-0.193472,0.8196474,
2.650908,-0.1184001,0.09064579,-1.17045,-0.4170719,-0.3416701,-0.1934802,0.8196816,
2.662102,-0.1183906,0.09069633,-1.1705,-0.4168896,-0.3417538,-0.193329,0.8197752,
2.673198,-0.1183493,0.09062672,-1.170424,-0.4166212,-0.3418153,-0.193245,0.8199058,
2.684306,-0.1183536,0.09063625,-1.170402,-0.4163913,-0.3418756,-0.1931405,0.820022,
2.695389,-0.1183128,0.09069443,-1.170399,-0.4161893,-0.3418838,-0.1930064,0.8201527,
2.706534,-0.1183968,0.09067154,-1.170487,-0.4161051,-0.3420473,-0.1927671,0.8201836,
2.719765,-0.1184316,0.09068394,-1.170538,-0.4159827,-0.3420095,-0.1927574,0.8202637,
2.728853,-0.1184955,0.09072113,-1.170559,-0.4158561,-0.3420473,-0.1926904,0.8203278,
2.739719,-0.1185002,0.09073544,-1.170456,-0.4159268,-0.342051,-0.1927101,0.8202859,
2.751026,-0.118535,0.09071827,-1.170472,-0.4160529,-0.3419902,-0.1927534,0.8202371,
2.762076,-0.1185122,0.09078407,-1.170442,-0.4162309,-0.3419042,-0.1929054,0.8201469,
2.773207,-0.1185741,0.09076405,-1.170467,-0.4164227,-0.3418506,-0.193093,0.8200277,
2.78442,-0.1185305,0.0907402,-1.170479,-0.4166386,-0.3417993,-0.1932029,0.8199135,
2.795416,-0.1185822,0.09073544,-1.170496,-0.4168135,-0.3417909,-0.1932687,0.8198126,
2.806551,-0.1185107,0.09073925,-1.170522,-0.4170015,-0.3417094,-0.1933915,0.819722,
2.817576,-0.1184585,0.09081459,-1.170487,-0.4170806,-0.3416879,-0.1933974,0.8196893,
2.828551,-0.1184182,0.09074116,-1.170442,-0.4170308,-0.3416965,-0.1933994,0.8197106,
2.839687,-0.1184206,0.09074879,-1.170421,-0.4171046,-0.3416657,-0.1933496,0.8196976,
2.850848,-0.1183515,0.09070778,-1.170424,-0.4171205,-0.3415896,-0.1933421,0.8197231,
2.861953,-0.1183293,0.09070492,-1.170427,-0.417187,-0.3416125,-0.1933087,0.8196875,
2.873233,-0.1183805,0.09070969,-1.170507,-0.4173017,-0.3415903,-0.1934089,0.8196147,
2.884257,-0.1183753,0.09072685,-1.170504,-0.4173701,-0.3416288,-0.1934478,0.8195547,
2.895375,-0.1183071,0.09066486,-1.170564,-0.4175323,-0.3415577,-0.1935613,0.8194749,
2.906585,-0.1182752,0.09066677,-1.170572,-0.4176219,-0.3415464,-0.1935571,0.8194349,
2.917548,-0.1182346,0.09070206,-1.170587,-0.4175393,-0.3415325,-0.1936267,0.8194665,
2.928666,-0.1182926,0.09069633,-1.17048,-0.4175138,-0.3415394,-0.1935976,0.8194835,
2.939795,-0.1183157,0.09062004,-1.170539,-0.4175006,-0.341488,-0.1936717,0.8194941,
2.950833,-0.1184044,0.09060574,-1.170545,-0.4174432,-0.3415457,-0.1935909,0.8195183,
2.962005,-0.1184244,0.09059238,-1.170652,-0.4175802,-0.34152,-0.1936444,0.8194466,
2.973131,-0.1183867,0.09061718,-1.170644,-0.417602,-0.3414453,-0.1936515,0.8194649,
2.984168,-0.1183662,0.09060574,-1.170645,-0.4176457,-0.3414447,-0.1937429,0.8194213,
2.995212,-0.1183653,0.0906477,-1.170606,-0.4177114,-0.3413979,-0.1938427,0.8193837,
3.006886,-0.1183784,0.09067822,-1.17055,-0.4176653,-0.3413983,-0.1938367,0.8194085,
3.01757,-0.1182945,0.09068394,-1.170566,-0.4177604,-0.341372,-0.1939658,0.8193404,
3.028678,-0.1182871,0.09067631,-1.170511,-0.4177104,-0.3413454,-0.1939638,0.8193774,
3.039827,-0.1181824,0.09066963,-1.170579,-0.4177211,-0.3413139,-0.1940785,0.8193579,
3.050828,-0.1181905,0.09062767,-1.170562,-0.4177206,-0.3413899,-0.194064,0.81933,
3.061756,-0.1181526,0.09049129,-1.170612,-0.4177895,-0.3413592,-0.1940271,0.8193163,
3.073022,-0.1181772,0.09048939,-1.170621,-0.4175881,-0.3414043,-0.1939452,0.8194197,
3.084112,-0.1182098,0.0905962,-1.170655,-0.4175585,-0.341563,-0.1938716,0.819386,
3.095253,-0.1182187,0.09059429,-1.170628,-0.4172797,-0.3415634,-0.1937421,0.8195585,
3.106304,-0.1181343,0.09062672,-1.170573,-0.4170772,-0.3416027,-0.1936494,0.8196671,
3.117451,-0.1182044,0.09064293,-1.170401,-0.4167932,-0.3416526,-0.19349,0.8198284,
3.128539,-0.1183097,0.09069633,-1.170347,-0.4166409,-0.3417562,-0.193422,0.8198786,
3.142376,-0.1183286,0.09069061,-1.170291,-0.4164889,-0.3418092,-0.1933481,0.8199512,
3.150856,-0.1183071,0.09073544,-1.170283,-0.4162735,-0.3418187,-0.1933528,0.8200555,
3.161896,-0.1184301,0.09072876,-1.170369,-0.4162251,-0.3418376,-0.193325,0.8200788,
3.173016,-0.1184373,0.09072971,-1.17037,-0.4161544,-0.3418178,-0.193258,0.8201387,
3.184142,-0.1184945,0.09080124,-1.170325,-0.4161556,-0.3418231,-0.1932784,0.8201311,
3.195203,-0.1185446,0.09082127,-1.170325,-0.4161162,-0.3417722,-0.1932929,0.8201688,
3.206336,-0.1185601,0.09081841,-1.170329,-0.4161051,-0.3417749,-0.1933401,0.8201623,
3.217366,-0.118541,0.09081078,-1.170345,-0.4159556,-0.3418645,-0.193242,0.8202239,
3.228545,-0.1185353,0.09082794,-1.170366,-0.4158235,-0.3419546,-0.1931815,0.8202675,
3.239677,-0.1184993,0.090765,-1.17036,-0.4158502,-0.3418989,-0.1931726,0.8202792,
3.250907,-0.1184597,0.09080696,-1.170413,-0.4159218,-0.3419021,-0.1931017,0.8202583,
3.265114,-0.1184626,0.09082031,-1.170389,-0.4158931,-0.34192,-0.1931038,0.8202649,
3.273365,-0.1184371,0.09073353,-1.170262,-0.4158925,-0.341994,-0.1930369,0.8202501,
