Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
2.572793,0.09465265,0.0932312,-0.773242,-0.2420283,0.4337691,0.6845338,0.5335543,
2.583904,0.09469175,0.09321213,-0.7732306,-0.2419257,0.4337755,0.6844826,0.5336613,
2.594906,0.09463191,0.09325314,-0.7731695,-0.2420059,0.4337517,0.6844628,0.5336695,
2.60605,0.09450483,0.09322357,-0.7731972,-0.2419865,0.4337519,0.6844507,0.5336938,
2.61738,0.09449863,0.09329605,-0.7730589,-0.2420313,0.4338138,0.6843674,0.53373,
2.628479,0.09438777,0.09336376,-0.7732134,-0.2420872,0.4338601,0.6842606,0.5338039,
2.639547,0.09435558,0.09337902,-0.7732086,-0.2419309,0.433846,0.6842141,0.5339459,
2.650475,0.09443569,0.09344482,-0.7731762,-0.2419926,0.4339868,0.6842301,0.5337829,
2.661624,0.09448051,0.09340954,-0.7731228,-0.2420437,0.4336911,0.6844825,0.5336766,
2.672763,0.09451437,0.09344292,-0.7731371,-0.2420722,0.4337529,0.6845127,0.5335746,
2.68387,0.09450769,0.09346771,-0.7731295,-0.2419669,0.433696,0.6845042,0.5336794,
2.694952,0.09458113,0.09330368,-0.7731361,-0.2418528,0.4336673,0.6845579,0.5336857,
2.706099,0.09465361,0.09323502,-0.773181,-0.2417613,0.4337403,0.6845644,0.5336596,
2.717164,0.09463096,0.09317684,-0.7731848,-0.2418676,0.4336265,0.6846317,0.5336174,
2.72843,0.09465456,0.09320354,-0.7732134,-0.2418403,0.4337152,0.68458,0.5336241,
2.739301,0.0946002,0.09319019,-0.7732668,-0.2418033,0.4336751,0.6845706,0.5336856,
2.7506,0.09462929,0.09318733,-0.7732229,-0.2417926,0.4338268,0.6844357,0.53374,
2.761653,0.09458184,0.09315205,-0.7732849,-0.2417544,0.4338075,0.6843541,0.5338777,
2.772764,0.09459496,0.09323502,-0.7732964,-0.2417725,0.4338138,0.6843218,0.5339058,
2.783924,0.09457541,0.09321404,-0.7732992,-0.241699,0.4339214,0.6841977,0.5340106,
2.794988,0.09456158,0.093256,-0.773345,-0.2417732,0.4339913,0.6840213,0.5341462,
2.806123,0.09461069,0.09326363,-0.7733221,-0.2418528,0.4341742,0.6839065,0.5341085,
2.817148,0.09464693,0.09327888,-0.7733345,-0.2419334,0.4340424,0.6839532,0.5341193,
2.828126,0.09466767,0.09318829,-0.7733154,-0.2419276,0.4341468,0.683969,0.5340169,
2.839266,0.0946629,0.09317493,-0.7733135,-0.2419599,0.4342294,0.6838812,0.5340475,
2.8504,0.09468222,0.09324551,-0.7733488,-0.2419508,0.4341691,0.6838986,0.5340784,
2.861527,0.09470701,0.09326172,-0.7733603,-0.2419465,0.4342501,0.6837782,0.5341686,
2.872818,0.09477997,0.09321308,-0.7733755,-0.2418952,0.4342937,0.6837114,0.5342419,
2.883821,0.09481382,0.0932188,-0.7733908,-0.2418634,0.4343665,0.6835501,0.5344035,
2.894941,0.09490061,0.0931778,-0.7733984,-0.241865,0.4343912,0.6834647,0.5344919,
2.906159,0.09479499,0.09333229,-0.7734232,-0.241798,0.4344331,0.6833062,0.5346908,
2.917123,0.09489751,0.09338856,-0.7734261,-0.2416948,0.4346497,0.6830509,0.5348876,
2.928222,0.09485173,0.09330082,-0.7733698,-0.2416944,0.4346338,0.6830043,0.5349603,
2.939365,0.09485865,0.09332752,-0.7734003,-0.2416868,0.4347774,0.6828386,0.5350586,
2.950415,0.09477401,0.09333038,-0.7734861,-0.2417632,0.4347501,0.6827921,0.5351056,
2.961542,0.0947876,0.09335041,-0.7735472,-0.2417893,0.4348858,0.6826303,0.5351898,
2.972651,0.09488916,0.09329128,-0.7735319,-0.2417686,0.4349245,0.6826032,0.5352023,
2.983715,0.09492373,0.09326744,-0.7736559,-0.2418685,0.4350836,0.6823524,0.5353476,
2.994783,0.09501076,0.09328651,-0.7736731,-0.2417366,0.4352135,0.6821365,0.5355767,
3.00646,0.0950284,0.09332371,-0.7736998,-0.2414251,0.435495,0.6817706,0.5359542,
3.017122,0.09510541,0.09327412,-0.7737064,-0.2414968,0.4355841,0.6815783,0.536094,
3.028245,0.09507608,0.09332371,-0.7736912,-0.2414642,0.4358023,0.6813102,0.5362722,
3.039389,0.095016,0.09344387,-0.7737789,-0.2415047,0.4359564,0.6811113,0.5363813,
3.050402,0.09506273,0.09339619,-0.773797,-0.2414245,0.4359872,0.681023,0.5365045,
3.061329,0.09511614,0.09337044,-0.7737188,-0.2415671,0.4359071,0.6811913,0.5362917,
3.072599,0.09510946,0.09326363,-0.7737093,-0.2414967,0.4358862,0.6813107,0.5361888,
3.083661,0.09508228,0.09328079,-0.7736387,-0.2416722,0.4358167,0.6813958,0.536058,
3.094805,0.09502029,0.09332848,-0.7737064,-0.2415289,0.435536,0.6816157,0.5360712,
3.105863,0.09516716,0.09336281,-0.7736521,-0.2416319,0.4355968,0.681585,0.5360145,
3.117001,0.09515405,0.09330177,-0.7736425,-0.2415748,0.4355246,0.6816108,0.536066,
3.128085,0.0952692,0.09325695,-0.7736177,-0.2416265,0.4355544,0.6816167,0.5360109,
3.141932,0.09514117,0.09328365,-0.7735662,-0.2416369,0.4355601,0.6815444,0.5360935,
3.150436,0.09515572,0.09327888,-0.7735786,-0.2416801,0.4355411,0.6815492,0.5360835,
3.161476,0.09502029,0.09328365,-0.7736206,-0.2416672,0.435552,0.6815415,0.5360901,
3.172596,0.09501886,0.09328556,-0.7736244,-0.2417286,0.4355894,0.6814715,0.536121,
3.183702,0.09501624,0.09326649,-0.7736368,-0.2417105,0.4356028,0.681452,0.5361431,
3.194721,0.09494638,0.09330273,-0.7736683,-0.2417697,0.4356519,0.6814014,0.5361409,
3.205866,0.09495997,0.0933094,-0.7736912,-0.2417844,0.4357007,0.6814598,0.5360203,
3.216935,0.09497023,0.09337902,-0.773716,-0.2417617,0.4356402,0.6815019,0.5360261,
3.22807,0.09497643,0.0933075,-0.7736483,-0.2418915,0.4355709,0.6816605,0.5358223,
3.239213,0.09498787,0.09328842,-0.7736712,-0.2418172,0.4354175,0.6817421,0.5358766,
3.250458,0.0949688,0.0932951,-0.7737112,-0.241908,0.4355077,0.6817176,0.5357937,
3.264619,0.09500313,0.0933094,-0.7737045,-0.2418531,0.4355467,0.6816508,0.5358716,
3.272828,0.0949893,0.09324932,-0.7735586,-0.2421594,0.435466,0.6818882,0.5354967,
3.300835,0.09501004,0.09318924,-0.77353,-0.2421072,0.4351825,0.6822681,0.5352668,
3.305398,0.09500146,0.09321499,-0.7735014,-0.2420175,0.4350039,0.6824208,0.5352578,
3.312227,0.09500909,0.09324455,-0.7734785,-0.2423322,0.4350459,0.682543,0.5349255,
3.323448,0.09491396,0.09318161,-0.7734423,-0.2422651,0.4350167,0.6828256,0.5346189,
3.334489,0.09476137,0.09321785,-0.7733221,-0.242383,0.4346402,0.6834369,0.5340903,
3.345633,0.09453964,0.09314919,-0.7732258,-0.2426631,0.4339509,0.6842284,0.5335098,
