Time Stamp [s],Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1.863317,-0.005404472,1.041964,-1.09326,0.8680416,-0.4894244,0.07431797,0.03800545,
1.874649,-0.005206823,1.042015,-1.09334,0.8679711,-0.4894766,0.07495147,0.03769878,
1.885912,-0.004927635,1.042077,-1.09339,0.8679046,-0.489533,0.07557769,0.03724305,
1.903047,-0.004667521,1.042097,-1.093498,0.8678808,-0.4895157,0.07617168,0.03681305,
1.911674,-0.004397869,1.04215,-1.093522,0.8678425,-0.4895579,0.07665112,0.03615363,
1.917739,-0.004185915,1.042144,-1.093584,0.8678185,-0.4895589,0.07714573,0.03566208,
1.928794,-0.003914595,1.042182,-1.093603,0.8677928,-0.4895399,0.0777861,0.03515117,
1.941088,-0.003588915,1.042286,-1.09362,0.8677633,-0.4895081,0.07846074,0.03482236,
1.95094,-0.003309965,1.042327,-1.093621,0.8677427,-0.4894875,0.07900412,0.03439568,
1.962094,-0.002924919,1.042383,-1.093647,0.8677006,-0.4895198,0.07944827,0.03396868,
1.973141,-0.00277257,1.042397,-1.093679,0.867709,-0.4894851,0.07972191,0.03361392,
1.984275,-0.002619982,1.042399,-1.093694,0.8677456,-0.4893743,0.08010919,0.03336117,
1.995355,-0.002532721,1.042346,-1.093739,0.8677928,-0.4892699,0.08026835,0.03327956,
2.006571,-0.00250864,1.042281,-1.093797,0.8678387,-0.4891744,0.08035769,0.03327082,
2.017683,-0.002690554,1.042219,-1.093709,0.8678997,-0.4890495,0.08051784,0.03313057,
2.02874,-0.002786875,1.042154,-1.093779,0.8679546,-0.4889537,0.08042164,0.03333794,
2.039733,-0.00295496,1.042064,-1.093788,0.8679996,-0.4888943,0.08025685,0.03343813,
2.050965,-0.003128052,1.042047,-1.093839,0.8680208,-0.4888962,0.07990162,0.03370534,
2.062137,-0.003275633,1.042026,-1.093867,0.8681177,-0.4887681,0.07955979,0.03387512,
2.073164,-0.003501177,1.041992,-1.093907,0.868233,-0.4886663,0.07880128,0.03416356,
2.084268,-0.00369525,1.041976,-1.093912,0.8682799,-0.4886331,0.07835773,0.03446406,
2.095337,-0.003956318,1.041955,-1.093964,0.8681754,-0.488837,0.07792438,0.03518019,
2.106719,-0.004157066,1.042006,-1.094065,0.8680899,-0.4890054,0.07749975,0.03588078,
2.117537,-0.004422188,1.04202,-1.094038,0.8681089,-0.4890279,0.07693617,0.03632592,
2.128652,-0.004898787,1.042009,-1.093968,0.8682874,-0.4888475,0.07593618,0.03659179,
2.139755,-0.005495548,1.041927,-1.09387,0.8685168,-0.4885543,0.07505955,0.03686988,
2.150909,-0.006127119,1.041841,-1.093872,0.8688192,-0.4881747,0.07377906,0.03735331,
2.162357,-0.006775856,1.041794,-1.093866,0.8691064,-0.4878306,0.0722749,0.03810158,
2.173017,-0.007364511,1.041747,-1.093867,0.8692809,-0.4876857,0.07069758,0.03892608,
2.184239,-0.008003712,1.041699,-1.093917,0.8694093,-0.4876664,0.06867017,0.03991681,
2.19541,-0.008467674,1.041652,-1.094026,0.8692538,-0.4880657,0.06735959,0.04064997,
2.206463,-0.008704662,1.041664,-1.094199,0.868847,-0.488761,0.06702916,0.04152939,
2.217481,-0.008848667,1.041773,-1.094466,0.8685515,-0.4892545,0.06676096,0.04232408,
2.228647,-0.008683205,1.041892,-1.094659,0.868207,-0.4898315,0.06708394,0.0422058,
2.239752,-0.008651733,1.042021,-1.094754,0.8680182,-0.4902149,0.06714422,0.04153872,
2.250736,-0.008097172,1.042257,-1.094855,0.8678685,-0.4904897,0.06846045,0.03920947,
2.26208,-0.007964134,1.042509,-1.094791,0.8679228,-0.4903682,0.06955598,0.03756376,
2.27311,-0.007652283,1.04271,-1.094796,0.8680839,-0.4900391,0.07059918,0.03616352,
2.284565,-0.007205009,1.042889,-1.094859,0.8683684,-0.4893837,0.07214396,0.03514417,
2.295761,-0.007016182,1.043003,-1.094822,0.868645,-0.4888371,0.07296742,0.03420671,
2.307064,-0.00698185,1.04306,-1.094777,0.8689978,-0.4881964,0.07331488,0.03364516,
2.318197,-0.007321358,1.043011,-1.094503,0.8692289,-0.4877954,0.07347406,0.03314181,
2.329282,-0.007477283,1.04299,-1.094485,0.8694046,-0.487548,0.07326925,0.03262316,
2.340364,-0.007644176,1.042859,-1.094557,0.8693502,-0.487766,0.0725222,0.0324824,
2.351528,-0.007740974,1.042884,-1.094578,0.8693187,-0.4878973,0.07213964,0.0322069,
2.362711,-0.007822037,1.042774,-1.094686,0.8692253,-0.4881335,0.07167108,0.03219302,
2.373849,-0.007928371,1.042822,-1.09472,0.8692784,-0.4880825,0.07140916,0.03211308,
2.384728,-0.008064747,1.042715,-1.094867,0.8692641,-0.4880625,0.07136145,0.03290039,
2.396005,-0.008249521,1.042712,-1.094936,0.8693053,-0.4879645,0.07137231,0.03324237,
2.407103,-0.00852108,1.042682,-1.095076,0.869339,-0.4879232,0.07093577,0.03389249,
2.41805,-0.008738041,1.042651,-1.095146,0.8693733,-0.4879064,0.07033231,0.03450792,
2.429329,-0.00906229,1.042634,-1.095172,0.8693292,-0.4880391,0.06960588,0.03520687,
2.440373,-0.0093925,1.042725,-1.095256,0.86927,-0.4882589,0.06846426,0.03585524,
2.451423,-0.009747028,1.042711,-1.095275,0.8692634,-0.4883649,0.06750378,0.03638944,
2.462531,-0.01006818,1.042709,-1.095213,0.8692842,-0.4884425,0.06648722,0.03672146,
2.474279,-0.01028895,1.042772,-1.095161,0.8692598,-0.4885687,0.06566577,0.03709552,
2.484873,-0.01053095,1.042792,-1.095046,0.8692402,-0.4886702,0.06502958,0.03733895,
2.495934,-0.01065302,1.042795,-1.095017,0.8692266,-0.488748,0.06448317,0.03758259,
2.507035,-0.01080132,1.042824,-1.094906,0.8691926,-0.488821,0.06426883,0.03778624,
2.518182,-0.01109123,1.042827,-1.094799,0.8692325,-0.4887626,0.06398033,0.03811077,
2.529359,-0.01118612,1.04289,-1.094666,0.8692467,-0.4887589,0.06385234,0.03805169,
2.54057,-0.01140785,1.042872,-1.094441,0.869325,-0.4886734,0.0635922,0.03779491,
2.551432,-0.01164889,1.042677,-1.094375,0.8693932,-0.4885834,0.06343136,0.03765884,
2.56255,-0.01149726,1.042791,-1.094319,0.8694282,-0.488494,0.06371368,0.03753617,
2.573649,-0.01166248,1.042595,-1.094245,0.8694875,-0.4883498,0.06391299,0.03769681,
2.584695,-0.01164842,1.042599,-1.094083,0.8695241,-0.488192,0.06447116,0.03794797,
2.595756,-0.01167989,1.042522,-1.094021,0.8695639,-0.4880643,0.06479266,0.03812915,
2.606863,-0.01157093,1.042627,-1.093895,0.8695231,-0.4881386,0.06486266,0.03798879,
2.618201,-0.01156902,1.042731,-1.093739,0.8695142,-0.4881542,0.06497961,0.03779274,
2.629322,-0.01149416,1.042791,-1.093734,0.8693921,-0.4884043,0.06485485,0.03758378,
2.640384,-0.011271,1.042835,-1.093714,0.8693057,-0.4885413,0.06504561,0.03747201,
2.651295,-0.01109672,1.042918,-1.093735,0.869225,-0.4886537,0.06527681,0.03747559,
2.662504,-0.01102877,1.042962,-1.093639,0.8691638,-0.4887412,0.06538948,0.03755661,
2.673584,-0.01101971,1.042953,-1.093541,0.8691464,-0.4887481,0.06556562,0.03756376,
2.684702,-0.01087165,1.042969,-1.093482,0.8691518,-0.4887307,0.06567962,0.03746445,
2.695789,-0.01080775,1.04293,-1.093436,0.8691612,-0.4887384,0.06561878,0.03725145,
2.70692,-0.0107615,1.042949,-1.093364,0.869204,-0.488685,0.06549843,0.03716715,
2.720175,-0.01066208,1.042938,-1.093323,0.8691794,-0.4887494,0.06539916,0.03706839,
2.729239,-0.01052165,1.04296,-1.093276,0.8691474,-0.4887957,0.06550775,0.03701972,
2.740104,-0.01040077,1.04291,-1.093246,0.8691267,-0.4888526,0.06544232,0.03686624,
2.751413,-0.01028991,1.042912,-1.093246,0.869102,-0.4888799,0.06558471,0.03683471,
2.762459,-0.01015377,1.042896,-1.093236,0.8690889,-0.4888943,0.06559743,0.03693005,
2.773607,-0.009987354,1.042887,-1.09325,0.8692114,-0.4886785,0.06561663,0.03686928,
2.784808,-0.01001263,1.042817,-1.093288,0.8693062,-0.4885017,0.06561515,0.03697965,
2.795795,-0.009992361,1.042753,-1.09336,0.8694195,-0.4882968,0.06553221,0.03716936,
2.806939,-0.00994277,1.042637,-1.093382,0.8695345,-0.488088,0.06539974,0.03745371,
2.817955,-0.009946346,1.042598,-1.093244,0.8696191,-0.4879288,0.06532872,0.03768554,
2.828936,-0.009861946,1.042518,-1.093232,0.8696291,-0.4879092,0.06514622,0.03802329,
2.84007,-0.009777546,1.042504,-1.093196,0.869761,-0.4877041,0.0648715,0.03810765,
2.851237,-0.009674072,1.042459,-1.093163,0.869763,-0.487732,0.06454289,0.03826491,
2.862355,-0.009510517,1.042512,-1.093108,0.8697719,-0.4877583,0.06430337,0.03812817,
2.873617,-0.009393454,1.042544,-1.093079,0.8697801,-0.4877727,0.06405354,0.03817699,
2.884655,-0.009263754,1.042603,-1.093022,0.869783,-0.4878088,0.06377669,0.03811391,
